player_id,player_name,team,age,gp,mpg,ppg,rpg,apg,spg,bpg,ts_pct,efg_pct,ast_tov,pts_per36,ast_per36,reb_per36,breakout_probability,projected_ppg,projected_ppg_growth,hidden_gem_score,model_reason
1642859,Jase Richardson,ORL,20.0,54,10.86570987654321,4.425925925925926,1.1666666666666667,1.0740740740740742,0.35185185185185186,0.037037037037037035,0.5738570879754129,0.5478723404255319,2.32,14.663867813855457,3.5585955364168056,3.865371013694116,0.5181187291540725,6.986104097987709,2.560178172061783,68.3399035974499,"Boa relação assistência/erro, papel atual limitado"
1642358,AJ Johnson,DAL,21.0,48,9.446527777777776,3.3333333333333335,1.1458333333333333,0.9791666666666666,0.22916666666666666,0.0625,0.4132231404958678,0.35795454545454547,1.5666666666666667,12.703080202896421,3.731529809600824,4.366683819745645,0.5170873708471289,6.234022841577341,2.900689508244007,63.8554680471945,Papel atual limitado
1642066,Myron Gardner,MIA,25.0,45,9.122333333333334,3.6222222222222222,2.7111111111111112,0.9777777777777777,0.4444444444444444,0.17777777777777778,0.6062183873847069,0.5853658536585366,2.588235294117647,14.29458837285782,3.85866189205978,10.699017064347572,0.3940472565853946,5.713670594785327,2.091448372563105,62.79308103990755,"Eficiência de arremesso, boa relação assistência/erro"
1630545,Terrence Shannon Jr,MIN,25.0,43,12.504069767441859,5.604651162790698,1.1395348837209303,0.8837209302325582,0.32558139534883723,0.023255813953488372,0.5971258671952427,0.5409356725146199,1.5833333333333333,16.136141721300046,2.544287906263077,3.2807923001813366,0.4756316428281847,7.308773389804793,1.7041222270140954,62.13263192181522,"Eficiência de arremesso, papel atual limitado"
1642885,Mohamed Diawara,NYK,21.0,69,9.1906038647343,3.5652173913043477,1.3623188405797102,0.7681159420289855,0.2463768115942029,0.08695652173913043,0.5501878690284487,0.5352112676056338,1.7666666666666666,13.965113498085369,3.0087439650346526,5.336262881382215,0.42685077677305894,6.387957972012887,2.8227405807085395,62.103298746614634,Papel atual limitado
1631207,Dalen Terry,PHI,23.0,48,11.479722222222222,3.6666666666666665,1.7916666666666667,1.375,0.6041666666666666,0.3125,0.5231866825208086,0.5161290322580645,2.5384615384615383,11.498536066010116,4.311951024753792,5.61860285043676,0.5099665347225854,5.240923660792597,1.5742569941259306,61.35538832540485,"Boa relação assistência/erro, papel atual limitado"
1631110,Jeremy Sochan,NYK,23.0,44,10.648901515151515,3.590909090909091,2.4318181818181817,0.9090909090909091,0.38636363636363635,0.1590909090909091,0.5625178011962404,0.5387596899224806,1.9047619047619047,12.139536372723036,3.0733003475248193,8.221078429628893,0.46253690683699633,5.239482479577035,1.648573388667944,61.011819032661315,Papel atual limitado
1642353,Cam Christie,LAC,20.0,55,8.722727272727273,2.8363636363636364,1.4181818181818182,0.5636363636363636,0.2909090909090909,0.05454545454545454,0.484472049689441,0.4244604316546763,1.4090909090909092,11.706096925482022,2.3262115685252733,5.853048462741011,0.4646364498343227,5.141784721495702,2.3054210851320653,60.95259510233354,Papel atual limitado
1642857,Kasparas Jakučionis,MIA,20.0,53,17.823176100628928,6.188679245283019,2.6037735849056602,2.5849056603773586,0.6226415094339622,0.1320754716981132,0.6141402037147993,0.5672268907563025,2.74,12.50015438170568,5.221101067968531,5.259211294742024,0.3949513960806314,8.190314024350407,2.0016347790673876,59.397025579615445,"Eficiência de arremesso, boa relação assistência/erro"
1642950,Lachlan Olbrich,CHI,22.0,37,9.30328828828829,2.4054054054054053,3.027027027027027,1.135135135135135,0.32432432432432434,0.21621621621621623,0.47040169133192394,0.4805194805194805,2.625,9.307955629366736,4.392518386892167,11.71338236504578,0.43680935023988676,4.05718322069219,1.6517778152867848,57.80463474512149,"Boa relação assistência/erro, papel atual limitado"
1631133,Jabari Walker,PHI,23.0,64,11.901067708333333,4.3125,3.0,0.53125,0.359375,0.203125,0.5680882595093034,0.5305164319248826,1.2592592592592593,13.045048041470368,1.6069986717753355,9.074816028848952,0.38224388239895724,6.243976476847494,1.931476476847494,56.96317256808723,Papel atual limitado
1631120,JD Davison,HOU,23.0,28,7.800595238095236,2.4642857142857144,1.2142857142857142,1.25,0.21428571428571427,0.21428571428571427,0.4767827529021559,0.4375,5.0,11.372758489126289,5.7687905379626105,5.603967951163678,0.39960639050720026,4.090239479596768,1.6259537653110536,56.75847195982372,"Boa relação assistência/erro, papel atual limitado"
1631166,Drew Timme,LAL,25.0,27,8.70672839506173,3.4074074074074074,1.2222222222222223,0.8518518518518519,0.2222222222222222,0.0,0.657518582046884,0.6590909090909091,1.7692307692307692,14.088720940949598,3.5221802352373994,5.0535629462101825,0.2745952173162767,5.354798678793644,1.9473912713862367,56.45213454275667,"Eficiência de arremesso, papel atual limitado"
1631103,Malaki Branham,WAS,23.0,28,9.838511904761903,4.571428571428571,1.5714285714285714,0.8214285714285714,0.35714285714285715,0.10714285714285714,0.604001510003775,0.5494505494505495,1.5333333333333334,16.72726832721267,3.0056810275460264,5.749998487479354,0.4366377614740922,5.8578881039388495,1.2864595325102783,56.382546760593144,"Eficiência de arremesso, papel atual limitado"
1641711,Gradey Dick,TOR,22.0,76,14.035372807017543,5.9868421052631575,1.9342105263157894,0.6710526315789473,0.5921052631578947,0.09210526315789473,0.5381813020439061,0.4921875,1.2142857142857142,15.355938082507699,1.7212150378195443,4.9611492266563335,0.38283190003924544,8.319313262779138,2.3324711575159807,55.43828462264043,Papel atual limitado
1641724,Jett Howard,ORL,22.0,55,12.64218181818182,5.472727272727273,1.5818181818181818,0.8181818181818182,0.18181818181818182,0.2,0.5612321002386634,0.5258964143426295,3.0,15.58419145141805,2.3298625093482137,4.504400851406546,0.3334080520375848,7.27095117260828,1.7982238998810072,55.19587659700692,"Boa relação assistência/erro, papel atual limitado"
1630639,A.J. Lawson,TOR,25.0,24,9.421458333333334,4.208333333333333,1.7916666666666667,0.2916666666666667,0.5,0.16666666666666666,0.587756052141527,0.5576923076923077,1.1666666666666667,16.08031311500785,1.1144771465847025,6.846073900448887,0.33474265709850287,6.056414669254444,1.848081335921111,55.10964132114055,"Eficiência de arremesso, papel atual limitado"
1642868,Carter Bryant,SAS,20.0,71,11.519225352112676,4.197183098591549,2.507042253521127,0.6619718309859155,0.22535211267605634,0.323943661971831,0.5256102723296175,0.5056603773584906,1.4242424242424243,13.117079224566401,2.0688010857537615,7.835033899237649,0.35667664394665627,6.477854271662716,2.280671173071167,54.81902264598176,Papel atual limitado
1642348,Justin Edwards,PHI,22.0,64,15.265911458333331,6.03125,1.46875,1.25,0.84375,0.171875,0.5724285205836991,0.5515625,2.2222222222222223,14.222865145826335,2.947744071673852,3.4635992842167758,0.29640439863589785,8.891454122299248,2.8602041222992476,54.498025057504506,"Boa relação assistência/erro, papel atual limitado"
1642854,Asa Newell,ATL,20.0,44,11.36155303030303,5.159090909090909,2.1818181818181817,0.5909090909090909,0.36363636363636365,0.3409090909090909,0.624449823943662,0.6242603550295858,1.1304347826086956,16.34699694944073,1.8723432629315373,6.9132674323626,0.35388606590942445,6.6825561723488525,1.5234652632579433,54.147468564777384,"Eficiência de arremesso, papel atual limitado"
1630538,Bones Hyland,MIN,25.0,71,16.57631455399061,8.507042253521126,1.7887323943661972,2.647887323943662,0.6197183098591549,0.23943661971830985,0.5991112521821933,0.5769230769230769,2.6857142857142855,18.475368582640257,5.750611413139683,3.884721539727339,0.3231211578111272,10.181901356544662,1.674859103023536,53.17829018563609,"Eficiência de arremesso, boa relação assistência/erro"
1642355,Bronny James,LAL,21.0,42,8.940277777777778,2.9047619047619047,0.5476190476190477,1.2142857142857142,0.4523809523809524,0.09523809523809523,0.5165989159891599,0.5043478260869565,2.04,11.696664373377127,4.889589205264209,2.2051088572760156,0.3200049636617061,4.684913969421275,1.78015206465937,53.0520802303095,"Boa relação assistência/erro, papel atual limitado"
1642352,Keshad Johnson,MIA,25.0,32,8.735052083333333,4.25,1.9375,0.25,0.46875,0.25,0.5823912298732442,0.5528846153846154,0.6153846153846154,17.5156368319689,1.0303315783511118,7.985069732221117,0.28831892334246195,6.174106836194421,1.9241068361944214,52.70392632600408,"Eficiência de arremesso, papel atual limitado"
1641733,Nick Smith Jr.,LAL,22.0,30,12.495888888888889,6.166666666666667,0.7666666666666667,1.0333333333333334,0.3,0.06666666666666667,0.551909307875895,0.5403726708074534,1.4761904761904763,17.765842988360617,2.976979095346914,2.2087264255799686,0.3330840391544778,7.850356424124805,1.6836897574581382,51.753357093255325,Papel atual limitado
1642878,Tyrese Proctor,CLE,22.0,50,10.901733333333334,5.44,1.28,1.48,0.5,0.0,0.5555555555555556,0.5155555555555555,1.85,17.96411579809938,4.887296209777038,4.226850776023384,0.285658059877976,7.158674932188277,1.7186749321882768,51.49131377521639,Papel atual limitado
1642866,Joan Beringer,MIN,19.0,40,7.853291666666666,3.9,2.3,0.3,0.175,0.65,0.6825341267063353,0.6632653061224489,1.0909090909090908,17.877853766202072,1.3752195204770825,10.543349656990966,0.2620446839784834,5.437788425889924,1.5377884258899237,51.13534918508165,"Eficiência de arremesso, papel atual limitado"
1642419,Jamison Battle,TOR,25.0,61,8.471775956284153,3.1475409836065573,1.459016393442623,0.39344262295081966,0.11475409836065574,0.04918032786885246,0.6350886477904207,0.6310344827586207,1.263157894736842,13.375173752769562,1.6718967190961953,6.1999503333150585,0.17616968023128066,5.554436043687707,2.4068950600811494,50.523669762118026,"Eficiência de arremesso, papel atual limitado"
1641747,DaRon Holmes II,DEN,23.0,25,8.3804,3.72,1.4,0.64,0.04,0.24,0.6923764145324598,0.6721311475409836,1.3333333333333333,15.98014414586416,2.7492721111164147,6.014032743067157,0.24626184289107556,5.167028148849919,1.447028148849919,49.782353166238074,"Eficiência de arremesso, papel atual limitado"
1643007,Taelon Peter,IND,24.0,38,12.95342105263158,4.5,1.5526315789473684,1.0526315789473684,0.6842105263157895,0.10526315789473684,0.5180562287930199,0.509493670886076,1.4814814814814814,12.506348658147614,2.9254616744204944,4.315055969770229,0.40383283104302403,5.761627659439841,1.2616276594398412,49.41562498447476,Papel atual limitado
1641712,Rayan Rupert,MEM,22.0,64,16.758515625,5.1875,2.9375,1.0625,0.859375,0.140625,0.4929326523340064,0.46325878594249204,1.2363636363636363,11.143588380907094,2.2824217165713327,6.31022474581486,0.39646371113880324,6.659193419349044,1.4716934193490436,48.989239052393216,Papel atual limitado
1642272,Jared McCain,OKC,22.0,67,17.308457711442788,8.328358208955224,2.044776119402985,1.3432835820895523,0.5223880597014925,0.07462686567164178,0.5514269902759111,0.528125,1.6071428571428572,17.322219028456452,2.793906294912331,4.252946248922104,0.3672667189265366,9.744664029093121,1.4163058201378966,48.91954905903181,Papel atual limitado
1641755,Kevin McCullar Jr.,NYK,25.0,21,7.380634920634921,2.380952380952381,1.3333333333333333,0.9523809523809523,0.42857142857142855,0.0,0.5081300813008129,0.5106382978723404,1.6666666666666667,11.613402726999011,4.645361090799604,6.5035055271194455,0.2772499535270428,3.9855864322260866,1.6046340512737056,48.857181178927114,Papel atual limitado
1642847,Jeremiah Fears,NOP,19.0,82,25.75491869918699,14.25609756097561,3.658536585365854,3.402439024390244,1.1829268292682926,0.36585365853658536,0.5245728029867892,0.4845924453280318,1.5674157303370786,19.92704842866861,4.755899496662568,5.113870426518891,0.38549748509172227,16.10896484387817,1.8528672829025599,48.76561469209292,Produção por 36 minutos
1642862,Liam McNeeley,CHA,20.0,31,11.855537634408602,4.258064516129032,2.3548387096774195,0.7741935483870968,0.16129032258064516,0.0967741935483871,0.5884450784593438,0.5263157894736842,1.8461538461538463,12.929849940819818,2.3508818074217848,7.150598830907929,0.32258338134492215,5.466966140137102,1.20890162400807,48.413772720958676,"Eficiência de arremesso, papel atual limitado"
1642869,Noah Penda,ORL,21.0,59,12.835169491525424,3.847457627118644,3.169491525423729,1.1864406779661016,0.5084745762711864,0.3050847457627119,0.506425129394967,0.47783251231527096,1.6666666666666667,10.791324155689809,3.327721105278796,8.88976923838764,0.331569339796479,5.313869280104472,1.4664116529858275,48.191132965914775,Papel atual limitado
1642852,Derik Queen,NOP,21.0,81,24.98,11.703703703703704,7.061728395061729,3.6790123456790123,1.037037037037037,0.9135802469135802,0.5460074644058425,0.48863636363636365,1.568421052631579,16.866826794769146,5.302019393292412,10.177030513299528,0.48193285609763775,12.803502536343107,1.0997988326394026,47.09064443476767,Perfil estatístico semelhante a breakouts históricos
1642860,Will Riley,WAS,20.0,74,22.060427927927925,10.324324324324325,2.864864864864865,1.972972972972973,0.7297297297297297,0.12162162162162163,0.5479059093516925,0.5016181229773463,1.553191489361702,16.84807189098739,3.2196577173876424,4.675119425247809,0.39388352142337135,11.730216669253965,1.40589234492964,47.01901536503241,Perfil estatístico semelhante a breakouts históricos
